seconds,x,z,yaw_radians,speed_mps,distance_m,step_distance_m
18.4667,2.88418,2.18418,-2.36393,0.899973,16.1051,0.0149996
18.4833,2.89478,2.19478,-2.36375,0.899974,16.1201,0.0149996
18.5,2.90539,2.20539,-2.36357,0.899976,16.1351,0.0149996
18.5167,2.916,2.216,-2.36338,0.899977,16.1501,0.0149996
18.5333,2.9266,2.2266,-2.3632,0.899978,16.1651,0.0149996
18.55,2.93721,2.23721,-2.36302,0.899979,16.1801,0.0149996
18.5667,2.94782,2.24782,-2.36283,0.89998,16.1951,0.0149996
18.5833,2.95842,2.25842,-2.36265,0.899981,16.2101,0.0149996
18.6,2.96903,2.26903,-2.36247,0.899982,16.2251,0.0149996
18.6167,2.97963,2.27963,-2.36229,0.899983,16.2401,0.0149996
18.6333,2.99024,2.29024,-2.3621,0.899984,16.2551,0.0149999
18.65,3.00085,2.30085,-2.36192,0.899985,16.2701,0.0149999
18.6667,3.01145,2.31145,-2.36174,0.899986,16.2851,0.0149999
18.6833,3.02206,2.32206,-2.36155,0.899987,16.3001,0.0149999
18.7,3.03267,2.33267,-2.36137,0.899988,16.3151,0.0149999
18.7167,3.04327,2.34327,-2.36119,0.899989,16.3301,0.0149999
18.7333,3.05388,2.35388,-2.361,0.89999,16.3451,0.0149999
18.75,3.06449,2.36449,-2.36082,0.89999,16.3601,0.0149999
18.7667,3.07509,2.37509,-2.36064,0.899991,16.3751,0.0149999
18.7833,3.0857,2.3857,-2.36046,0.899992,16.3901,0.0149999
18.8,3.09631,2.39631,-2.36027,0.899993,16.4051,0.0149999
18.8167,3.10691,2.40691,-2.36009,0.899993,16.4201,0.0149999
18.8333,3.11752,2.41752,-2.35991,0.899994,16.4351,0.0149999
18.85,3.12813,2.42813,-2.35972,0.899994,16.4501,0.0149999
18.8667,3.13873,2.43873,-2.35954,0.899995,16.4651,0.0149999
18.8833,3.14934,2.44934,-2.35936,0.899995,16.4801,0.0149999
18.9,3.15995,2.45995,-2.35917,0.899996,16.4951,0.0149999
18.9167,3.17055,2.47055,-2.35899,0.899996,16.5101,0.0149999
18.9333,3.18116,2.48116,-2.35881,0.899997,16.5251,0.0149999
18.95,3.19177,2.49177,-2.35863,0.899997,16.5401,0.0149999
18.9667,3.20237,2.50237,-2.35844,0.899998,16.5551,0.0149999
18.9833,3.21298,2.51298,-2.35826,0.899998,16.5701,0.0149999
19,3.22358,2.52359,-2.35808,0.899998,16.5851,0.0149999
19.0167,3.23419,2.53419,-2.35789,0.899999,16.6001,0.0149999
19.0333,3.2448,2.5448,-2.35771,0.899999,16.6151,0.0149999
19.05,3.2554,2.5554,-2.35753,0.899999,16.6301,0.0149999
19.0667,3.26601,2.56601,-2.35734,0.899999,16.6451,0.0149999
19.0833,3.27662,2.57662,-2.35716,0.9,16.6601,0.0149999
19.1,3.28722,2.58722,-2.35698,0.9,16.6751,0.0149999
19.1167,3.29783,2.59783,-2.3568,0.9,16.6901,0.0149999
19.1333,3.30844,2.60844,-2.35661,0.9,16.7051,0.0149999
19.15,3.31904,2.61904,-2.35643,0.9,16.7201,0.0149999
19.1667,3.32965,2.62965,-2.35625,0.9,16.7351,0.0149999
19.1833,3.34026,2.64026,-2.35606,0.9,16.7501,0.0149999
19.2,3.35086,2.65086,-2.35588,0.9,16.7651,0.0149999
19.2167,3.36147,2.66147,-2.3557,0.9,16.7801,0.0149999
19.2333,3.37208,2.67208,-2.35551,0.9,16.7951,0.0149999
19.25,3.38268,2.68268,-2.35533,0.9,16.8101,0.0149999
19.2667,3.39329,2.69329,-2.35515,0.899999,16.8251,0.0149999
19.2833,3.4039,2.7039,-2.35497,0.899999,16.8401,0.0149999
19.3,3.4145,2.7145,-2.35478,0.899999,16.8551,0.0149999
19.3167,3.42511,2.72511,-2.3546,0.899999,16.8701,0.0149999
19.3333,3.43572,2.73572,-2.35442,0.899999,16.8851,0.0149999
19.35,3.44632,2.74632,-2.35423,0.899998,16.9001,0.0149999
19.3667,3.45693,2.75693,-2.35405,0.899998,16.9151,0.0149999
19.3833,3.46754,2.76754,-2.35387,0.899998,16.9301,0.0149999
19.4,3.47814,2.77814,-2.35368,0.899997,16.9451,0.0149999
19.4167,3.48875,2.78875,-2.3535,0.899997,16.9601,0.0149999
19.4333,3.49935,2.79935,-2.35332,0.899996,16.9751,0.0149999
19.45,3.50996,2.80996,-2.35314,0.899996,16.9901,0.0149999
19.4667,3.52057,2.82057,-2.35295,0.899995,17.0051,0.0149999
19.4833,3.53117,2.83117,-2.35277,0.899995,17.0201,0.0149999
19.5,3.54178,2.84178,-2.35259,0.899994,17.0351,0.0149999
19.5167,3.55239,2.85239,-2.3524,0.899993,17.0501,0.0149999
19.5333,3.56299,2.86299,-2.35222,0.899993,17.0651,0.0149999
19.55,3.5736,2.8736,-2.35204,0.899992,17.0801,0.0149999
19.5667,3.58421,2.88421,-2.35185,0.899992,17.0951,0.0149999
19.5833,3.59481,2.89481,-2.35167,0.899991,17.1101,0.0149999
19.6,3.60542,2.90542,-2.35149,0.89999,17.1251,0.0149999
19.6167,3.61603,2.91603,-2.35131,0.899989,17.1401,0.0149999
19.6333,3.62663,2.92663,-2.35112,0.899988,17.1551,0.0149999
19.65,3.63724,2.93724,-2.35094,0.899988,17.1701,0.0149999
19.6667,3.64785,2.94785,-2.35076,0.899987,17.1851,0.0149999
19.6833,3.65845,2.95845,-2.35057,0.899986,17.2001,0.0149999
19.7,3.66906,2.96906,-2.35039,0.899985,17.2151,0.0149999
19.7167,3.67967,2.97967,-2.35021,0.899984,17.2301,0.0149999
19.7333,3.69027,2.99027,-2.35002,0.899983,17.2451,0.0149996
19.75,3.70088,3.00088,-2.34984,0.899982,17.2601,0.0149996
19.7667,3.71148,3.01148,-2.34966,0.899981,17.2751,0.0149996
19.7833,3.72209,3.02209,-2.34947,0.89998,17.2901,0.0149996
19.8,3.7327,3.0327,-2.34929,0.899979,17.3051,0.0149996
19.8167,3.7433,3.0433,-2.34911,0.899977,17.3201,0.0149996
19.8333,3.75391,3.05391,-2.34893,0.899976,17.3351,0.0149996
19.85,3.76452,3.06452,-2.34874,0.899975,17.3501,0.0149996
19.8667,3.77512,3.07512,-2.34856,0.899974,17.3651,0.0149996
19.8833,3.78573,3.08573,-2.34838,0.899972,17.3801,0.0149996
19.9,3.79633,3.09633,-2.34819,0.899971,17.3951,0.0149996
19.9167,3.80694,3.10694,-2.34801,0.89997,17.4101,0.0149996
19.9333,3.81755,3.11755,-2.34783,0.899969,17.4251,0.0149996
19.95,3.82815,3.12815,-2.34764,0.899967,17.4401,0.0149996
19.9667,3.83876,3.13876,-2.34746,0.899966,17.4551,0.0149996
19.9833,3.84937,3.14937,-2.34728,0.899964,17.4701,0.0149996
20,3.85997,3.15997,-2.3471,0.899963,17.4851,0.0149996
20.0167,3.87058,3.17058,-2.34691,0.899961,17.5001,0.0149992
20.0333,3.88118,3.18118,-2.34673,0.89996,17.5151,0.0149992
20.05,3.89179,3.19179,-2.34655,0.899958,17.5301,0.0149992
20.0667,3.9024,3.2024,-2.34636,0.899956,17.5451,0.0149992
20.0833,3.913,3.213,-2.34618,0.899955,17.5601,0.0149992
20.1,3.92361,3.22361,-2.346,0.899953,17.5751,0.0149992
20.1167,3.93421,3.23422,-2.34581,0.899951,17.5901,0.0149992
20.1333,3.94482,3.24482,-2.34563,0.89995,17.6051,0.0149992
20.15,3.95543,3.25543,-2.34545,0.899948,17.6201,0.0149992
20.1667,3.96603,3.26603,-2.34527,0.899946,17.6351,0.0149992
20.1833,3.97664,3.27664,-2.34508,0.899944,17.6501,0.0149992
20.2,3.98725,3.28725,-2.3449,0.899943,17.6651,0.0149992
20.2167,3.99785,3.29785,-2.34472,0.899941,17.6801,0.0149989
20.2333,4.00846,3.30846,-2.34453,0.899939,17.6951,0.0149989
20.25,4.01906,3.31906,-2.34435,0.899937,17.7101,0.0149989
20.2667,4.02967,3.32967,-2.34417,0.899935,17.7251,0.0149989
20.2833,4.04027,3.34027,-2.34398,0.899933,17.7401,0.0149989
20.3,4.05088,3.35088,-2.3438,0.899931,17.7551,0.0149989
20.3167,4.06149,3.36149,-2.34362,0.899929,17.7701,0.0149989
20.3333,4.07209,3.37209,-2.34344,0.899927,17.7851,0.0149989
20.35,4.0827,3.3827,-2.34325,0.899925,17.8001,0.0149989
20.3667,4.0933,3.3933,-2.34307,0.899922,17.8151,0.0149989
20.3833,4.10391,3.40391,-2.34289,0.89992,17.8301,0.0149987
20.4,4.11451,3.41451,-2.3427,0.899918,17.8451,0.0149987
20.4167,4.12512,3.42512,-2.34252,0.899916,17.8601,0.0149987
20.4333,4.13573,3.43573,-2.34234,0.899914,17.8751,0.0149987
20.45,4.14633,3.44633,-2.34215,0.899911,17.8901,0.0149984
20.4667,4.15694,3.45694,-2.34197,0.899909,17.9051,0.0149984
20.4833,4.16754,3.46754,-2.34179,0.899907,17.9201,0.0149984
20.5,4.17815,3.47815,-2.34161,0.899904,17.9351,0.0149984
20.5167,4.18875,3.48875,-2.34142,0.899902,17.9501,0.0149982
20.5333,4.19936,3.49936,-2.34124,0.899899,17.9651,0.0149982
20.55,4.20996,3.50996,-2.34106,0.899897,17.9801,0.0149982
20.5667,4.22057,3.52057,-2.34087,0.899894,17.995,0.0149982
20.5833,4.23117,3.53117,-2.34069,0.899892,18.01,0.0149982
20.6,4.24178,3.54178,-2.34051,0.899889,18.025,0.0149982
20.6167,4.25239,3.55239,-2.34032,0.899887,18.04,0.0149982
20.6333,4.26299,3.56299,-2.34014,0.899884,18.055,0.0149982
20.65,4.2736,3.5736,-2.33996,0.899881,18.07,0.014998
20.6667,4.2842,3.5842,-2.33978,0.899879,18.085,0.014998
20.6833,4.29481,3.59481,-2.33959,0.899876,18.1,0.014998
20.7,4.30541,3.60541,-2.33941,0.899873,18.115,0.014998
20.7167,4.31602,3.61602,-2.33923,0.89987,18.13,0.0149977
20.7333,4.32662,3.62662,-2.33904,0.899868,18.145,0.0149977
20.75,4.33723,3.63723,-2.33886,0.899865,18.16,0.0149977
20.7667,4.34783,3.64783,-2.33868,0.899862,18.175,0.0149977
20.7833,4.35844,3.65844,-2.3385,0.899859,18.19,0.0149975
20.8,4.36904,3.66904,-2.33831,0.899856,18.205,0.0149975
20.8167,4.37965,3.67965,-2.33813,0.899853,18.22,0.0149975
20.8333,4.39025,3.69025,-2.33795,0.89985,18.235,0.0149975
20.85,4.40086,3.70086,-2.33776,0.899847,18.25,0.0149975
20.8667,4.41146,3.71146,-2.33758,0.899844,18.265,0.0149975
20.8833,4.42207,3.72207,-2.3374,0.899841,18.28,0.0149974
20.9,4.43267,3.73267,-2.33721,0.899838,18.295,0.0149974
20.9167,4.44334,3.7432,-2.33703,0.899835,18.31,0.0149955
20.9333,4.45435,3.75339,-2.33398,0.899879,18.325,0.0149974
20.95,4.46536,3.76358,-2.31667,0.9,18.34,0.0149991
20.9667,4.47636,3.77377,-2.29936,0.899851,18.355,0.0149986
20.9833,4.48798,3.78323,-2.28205,0.899433,18.37,0.0149875
21,4.49974,3.79254,-2.26001,0.899825,18.385,0.0149938
21.0167,4.5115,3.80184,-2.23694,0.899995,18.4,0.0149986
21.0333,4.52358,3.81071,-2.21386,0.899686,18.415,0.0149863
21.05,4.53603,3.81908,-2.19078,0.899653,18.43,0.0149946
21.0667,4.54847,3.82745,-2.16771,0.89999,18.4449,0.014997
21.0833,4.56099,3.83571,-2.14463,0.899848,18.4599,0.0149939
21.1,4.57404,3.84309,-2.12155,0.899423,18.4749,0.014994
21.1167,4.58709,3.85047,-2.09848,0.899927,18.4899,0.0149945
21.1333,4.60014,3.85786,-2.0754,0.899952,18.5049,0.0149989
21.15,4.6136,3.86445,-2.05232,0.899499,18.5199,0.0149874
21.1667,4.62718,3.8708,-2.02924,0.899805,18.5349,0.0149941
21.1833,4.64077,3.87716,-2.00617,0.899998,18.5499,0.0149982
21.2,4.65454,3.88306,-1.98309,0.899711,18.5649,0.0149867
21.2167,4.66857,3.88835,-1.96246,0.89956,18.5799,0.0149941
21.2333,4.68261,3.89364,-1.94516,0.899912,18.5949,0.0149957
21.25,4.69666,3.89889,-1.92785,0.899995,18.6099,0.0149984
21.2667,4.71089,3.90363,-1.9118,0.899833,18.6249,0.0149985
21.2833,4.72511,3.90837,-1.91089,0.899849,18.6399,0.0149975
21.3,4.73934,3.91311,-1.90999,0.899863,18.6549,0.0149975
21.3167,4.75357,3.91786,-1.90909,0.899877,18.6699,0.0149979
21.3333,4.7678,3.9226,-1.90818,0.89989,18.6849,0.014998
21.35,4.78203,3.92734,-1.90728,0.899902,18.6999,0.0149985
21.3667,4.79626,3.93209,-1.90638,0.899914,18.7149,0.0149985
21.3833,4.81044,3.93681,-1.90548,0.894014,18.7298,0.0149492
21.4,4.82431,3.94144,-1.90458,0.860681,18.7444,0.0146226
21.4167,4.83766,3.94589,-1.9037,0.827347,18.7585,0.0140671
21.4333,4.85047,3.95016,-1.90285,0.794014,18.772,0.0135112
21.45,4.86276,3.95425,-1.90204,0.760681,18.785,0.0129558
21.4667,4.87453,3.95818,-1.90126,0.727347,18.7974,0.0124004
21.4833,4.88577,3.96192,-1.90051,0.694014,18.8092,0.0118445
21.5,4.89648,3.96549,-1.8998,0.660681,18.8205,0.0112891
21.5167,4.90666,3.96889,-1.89912,0.627347,18.8312,0.0107337
21.5333,4.91631,3.9721,-1.89847,0.594014,18.8414,0.0101778
21.55,4.92544,3.97515,-1.89786,0.560681,18.851,0.00962238
21.5667,4.93404,3.97801,-1.89728,0.527348,18.8601,0.00906695
21.5833,4.94212,3.98071,-1.89673,0.494014,18.8686,0.00851152
21.6,4.94967,3.98322,-1.89622,0.460681,18.8766,0.00795564
21.6167,4.95669,3.98556,-1.89574,0.427348,18.884,0.0074002
21.6333,4.96318,3.98773,-1.8953,0.394014,18.8908,0.00684485
21.65,4.96915,3.98972,-1.89488,0.360681,18.8971,0.00628896
21.6667,4.97459,3.99153,-1.8945,0.327348,18.9028,0.00573353
21.6833,4.9795,3.99317,-1.89416,0.294014,18.908,0.0051781
21.7,4.98388,3.99463,-1.89385,0.260681,18.9126,0.00462267
21.7167,4.98774,3.99591,-1.89357,0.227348,18.9167,0.00406678
21.7333,4.99107,3.99702,-1.89332,0.194014,18.9202,0.00351135
21.75,4.99388,3.99796,-1.89311,0.160681,18.9232,0.00295592
21.7667,4.99615,3.99872,-1.89294,0.127348,18.9256,0.00240011
21.7833,4.9979,3.9993,-1.89279,0.0940143,18.9274,0.00184468
21.8,4.99913,3.99971,-1.89268,0.060681,18.9287,0.00128917
21.8167,4.99982,3.99994,-1.8926,0.0273477,18.9294,0.000733363
21.8333,5,4,-1.89256,0,18.9296,0.000186979
